Customer_ID,Region,Product_Category,Revenue_in_Million,Profit_Margin,Units_Sold,Customer_Satisfaction,Service_Level_Agreement,Network_Upgrade_Demand,Latency_Issue_Reports,Deployment_Time_in_Days,Maintenance_Cost_in_Million,Renewal_Rate,Technical_Support_Calls,Market_Share
4721,Europe,Optical Networking,47.65,34.84,4700,7.486951856591412,Standard,65,8,146,1.96,61.66,390,13.68
4722,Asia,5G Solutions,20.79,6.61,6257,5.054640571825171,Premium,50,15,102,2.06,79.16,3,3.23
4723,Europe,Optical Networking,43.89,12.32,7144,4.411040158070648,Premium,46,7,318,0.81,83.43,52,11.92
4724,Africa,Wireless,40.99,12.11,3132,2.59379608076589,Premium,35,41,67,2.49,92.45,331,5.3
4725,North America,Enterprise,40.72,34.0,8970,1.368472308348772,Standard,63,26,285,3.22,60.37,236,19.16
4726,Middle East,Optical Networking,11.18,20.97,9302,6.268090448327334,Standard,75,13,350,0.61,91.75,363,10.5
4727,North America,Optical Networking,22.64,17.89,1122,4.1321014502372755,Enterprise,98,1,285,2.7,75.54,331,16.52
4728,Middle East,Enterprise,16.24,38.48,6803,5.290598395531496,Premium,82,39,193,0.53,76.55,229,18.94
4729,Africa,Optical Networking,48.54,37.39,4867,9.107561833686834,Premium,31,23,154,4.3,96.8,202,7.09
4730,Africa,Optical Networking,43.9,20.4,2087,7.00917890304616,Standard,60,7,219,2.1,69.05,241,1.23
4731,North America,Enterprise,12.87,9.49,8087,8.008912146570147,Premium,16,6,330,1.29,51.48,196,19.61
4732,Middle East,Enterprise,16.02,10.99,1769,2.6191345012686957,Premium,51,14,233,1.95,63.27,355,4.32
4733,Africa,Wireless,26.68,8.92,5287,1.0140609575486255,Standard,94,22,181,3.29,88.34,44,9.21
4734,Europe,Wireless,14.29,28.82,8718,2.2178243354828053,Enterprise,55,28,181,2.44,92.5,350,9.24
4735,Europe,Optical Networking,41.31,24.41,6646,7.912739488618184,Premium,37,26,251,3.05,75.16,239,3.65
4736,Middle East,5G Solutions,41.05,24.48,6424,4.994483272454775,Enterprise,25,45,82,3.02,73.35,212,10.07
4737,North America,Wireless,36.35,8.44,5482,2.9251844754835483,Enterprise,28,10,65,3.51,67.68,47,15.4
4738,Africa,Wireless,34.62,32.76,1749,9.656866964787037,Standard,24,8,60,4.67,91.44,245,8.66
4739,North America,5G Solutions,27.59,23.75,2338,5.380369996219132,Standard,98,33,76,3.3,70.78,158,3.22
4740,Europe,5G Solutions,17.68,8.18,8476,4.320521917992054,Standard,21,32,248,0.91,62.37,367,11.95
4741,Africa,Enterprise,41.93,31.15,9284,9.7943433375162,Standard,11,41,336,2.34,86.22,283,18.91
4742,North America,Wireless,43.01,39.35,4576,2.2022531482033236,Standard,53,28,124,1.03,75.87,47,2.49
4743,Asia,Broadband,2.95,20.44,688,6.395954069025743,Enterprise,91,13,185,0.77,53.93,174,6.12
4744,Middle East,Broadband,20.23,9.05,904,7.7411072480235426,Enterprise,73,30,94,3.75,83.97,112,18.78
4745,Middle East,Optical Networking,1.82,8.55,9649,9.466887747906103,Enterprise,16,37,310,0.86,70.55,285,12.45
4746,Asia,Wireless,42.05,5.91,7390,8.506003186503127,Standard,11,38,322,3.93,92.66,96,10.54
4747,Europe,Broadband,9.27,31.96,8301,3.604687926588487,Standard,14,44,134,2.66,97.19,429,7.01
4748,Africa,Wireless,33.86,29.29,6172,3.3435982437534455,Premium,43,26,278,2.18,98.27,456,12.04
4749,Middle East,Wireless,18.19,25.45,3917,1.8790449459615166,Premium,79,17,280,4.38,99.45,157,10.16
4750,Asia,Broadband,40.9,31.8,6643,2.506779836589754,Enterprise,86,10,108,4.51,92.81,240,12.04
4751,Asia,Wireless,25.73,39.98,5788,7.570768129636782,Enterprise,42,34,129,1.16,68.28,352,5.05
4752,Europe,5G Solutions,16.56,19.06,5444,3.603230583937749,Standard,86,17,194,4.02,62.87,311,10.76
4753,Europe,Optical Networking,16.53,29.7,5446,4.976901715806426,Premium,89,6,89,3.07,60.14,261,2.67
4754,North America,Enterprise,16.68,18.2,8233,7.212891206619693,Enterprise,86,18,184,2.53,86.95,57,9.26
4755,Middle East,Broadband,39.53,17.32,7027,6.984555356282779,Standard,67,41,303,1.27,82.03,273,4.05
4756,North America,Enterprise,35.7,34.78,1590,8.13841566489899,Premium,30,27,109,4.03,78.82,107,5.02
4757,Asia,Optical Networking,16.3,25.12,2476,1.5248158185572869,Premium,65,6,356,4.42,70.61,285,11.31
4758,Africa,5G Solutions,24.77,9.22,3519,6.1490993449759594,Premium,45,1,193,3.68,88.51,321,17.16
4759,Africa,5G Solutions,4.27,19.12,1011,9.029722019216358,Enterprise,3,45,175,1.45,70.28,405,10.01
4760,Europe,5G Solutions,41.46,32.88,4842,4.3581140852687135,Enterprise,47,31,356,0.45,72.41,391,14.57
4761,Africa,5G Solutions,13.66,37.9,8874,2.723339620509429,Premium,81,21,67,2.45,66.78,181,8.41
4762,Africa,Broadband,44.52,26.5,7968,1.6194245488258403,Standard,97,29,332,1.41,73.44,441,1.01
4763,Africa,Broadband,30.04,18.8,5122,9.458003087604464,Enterprise,77,13,321,1.78,56.16,469,16.21
4764,Asia,Wireless,28.61,13.82,7795,1.0341706326018039,Standard,61,2,75,1.72,95.9,484,18.02
4765,Africa,Wireless,8.55,19.77,7143,8.128069265155236,Standard,56,8,244,1.13,87.57,35,6.89
4766,Africa,Optical Networking,3.94,24.8,4686,3.380314107273426,Premium,8,14,292,4.92,78.12,410,19.74
4767,Africa,Wireless,27.85,5.15,8158,3.1820039922167784,Premium,32,5,162,4.29,93.28,381,2.32
4768,North America,Optical Networking,23.67,14.4,4313,2.4178583315169733,Standard,57,43,353,0.51,57.07,285,4.57
4769,Asia,Optical Networking,6.42,28.5,5328,2.744012530632813,Standard,26,24,306,4.21,56.74,311,14.04
4770,Europe,Optical Networking,41.86,28.56,7826,5.626475782198873,Premium,70,45,334,0.22,88.58,277,13.86
4771,North America,5G Solutions,21.15,27.86,9786,8.879475365043188,Enterprise,76,47,280,4.18,69.01,94,18.76
4772,Middle East,Enterprise,13.39,38.25,8227,4.307680815129002,Enterprise,8,39,233,1.05,88.98,453,16.4
4773,Asia,Enterprise,39.52,24.9,7401,7.710085445388915,Enterprise,93,41,182,2.4,89.81,499,4.68
4774,Asia,Broadband,45.7,14.44,5620,3.21987341075498,Premium,20,3,156,1.66,95.73,93,5.74
4775,Middle East,Optical Networking,15.65,33.41,7460,9.1370599677259,Premium,13,20,209,2.93,65.85,137,2.94
4776,Middle East,5G Solutions,38.91,18.63,6322,9.225346942054921,Premium,45,2,64,2.29,52.6,453,6.29
4777,Middle East,Wireless,32.8,13.38,2030,1.974306755914479,Premium,8,2,97,0.27,74.18,44,10.74
4778,Europe,Wireless,49.49,24.49,8412,8.549354833611176,Premium,18,38,98,3.78,54.11,1,5.64
4779,Africa,Broadband,10.6,15.12,3188,7.317038270082749,Standard,26,29,354,2.46,75.79,170,14.4
4780,Asia,Broadband,48.05,18.87,9056,4.5445544759177245,Standard,84,2,173,1.13,93.48,127,18.34
4781,Africa,Optical Networking,16.11,29.26,9035,8.512982610559712,Premium,33,25,155,3.02,76.79,413,4.69
4782,Africa,Optical Networking,20.89,39.86,326,9.131343363435398,Premium,8,9,82,1.0,59.32,405,19.47
4783,Middle East,Wireless,18.26,27.57,4427,5.467386408912612,Premium,76,4,331,2.76,61.31,38,18.89
4784,Europe,Wireless,13.79,14.68,8098,5.57915645942202,Standard,66,13,327,2.21,93.48,112,7.28
4785,North America,Wireless,34.81,8.17,2676,7.3384995642456134,Standard,16,9,46,2.72,92.27,322,11.32
4786,Europe,Wireless,29.66,17.67,1095,3.1979846996624044,Enterprise,43,8,33,2.91,73.16,361,14.73
4787,Africa,Enterprise,15.63,5.68,7655,1.691119504549167,Standard,11,37,62,0.3,88.11,201,16.93
4788,Europe,Optical Networking,7.04,21.27,7260,5.758130032817739,Enterprise,81,2,228,3.22,50.82,474,5.18
4789,Middle East,Optical Networking,16.21,28.1,3873,3.883629328478453,Enterprise,94,10,184,1.57,93.29,387,13.21
4790,North America,Wireless,19.37,22.91,7551,2.106015051711348,Premium,44,2,360,1.76,59.84,370,15.78
4791,Middle East,5G Solutions,19.34,35.28,4970,2.2611305916486137,Premium,8,37,264,3.89,61.85,383,7.74
4792,North America,Wireless,18.18,22.29,4036,2.9170994973403257,Enterprise,87,47,262,0.99,77.08,236,16.87
4793,Africa,Broadband,2.91,21.18,8790,4.040074980772649,Premium,74,37,79,1.76,73.19,444,13.25
4794,North America,5G Solutions,23.47,15.84,6248,4.931544941055399,Enterprise,70,38,278,0.43,57.1,223,10.8
4795,North America,Broadband,41.89,34.32,8879,9.609113851249521,Premium,65,40,237,4.83,85.0,35,4.1
4796,North America,5G Solutions,9.43,36.63,7697,5.367102546397339,Standard,75,42,240,1.21,78.86,159,19.16
4797,Europe,Broadband,7.71,39.23,1859,9.22064724293567,Premium,87,44,299,4.4,95.38,111,3.9
4798,Europe,Wireless,23.86,39.34,1319,5.916269901476801,Enterprise,67,13,361,3.05,98.25,59,14.07
4799,Africa,Wireless,18.84,39.31,1600,2.4227606326937776,Enterprise,78,2,265,2.21,69.58,159,1.76
4800,North America,5G Solutions,28.28,29.92,7531,8.586389311846467,Standard,77,5,250,2.95,69.16,62,4.43
4801,Asia,Broadband,47.38,24.69,9597,1.1483245656498395,Enterprise,20,45,314,2.88,92.69,95,14.26
4802,Africa,Enterprise,38.16,11.03,3983,6.073632795610443,Standard,99,41,336,3.03,55.95,427,9.44
4803,North America,5G Solutions,34.51,31.85,6603,4.07632101785601,Standard,49,13,223,1.76,51.75,38,18.77
4804,North America,5G Solutions,21.09,30.72,846,4.944139242054424,Standard,15,15,131,4.44,50.86,338,10.26
4805,Europe,Optical Networking,14.72,34.48,9267,8.17712261754999,Standard,5,24,51,3.92,97.65,495,6.98
4806,Africa,5G Solutions,27.24,21.19,5384,1.049109253390308,Enterprise,53,43,80,4.89,72.01,410,19.91
4807,North America,Enterprise,44.33,36.23,7132,2.6409768519859913,Standard,41,48,177,4.19,82.09,300,4.17
4808,North America,Wireless,43.9,30.15,4170,8.31401573474319,Enterprise,85,26,84,1.88,56.81,5,7.01
4809,Africa,Broadband,22.55,10.99,3055,5.909338998023397,Standard,49,21,329,1.66,52.07,474,17.84
4810,Asia,Optical Networking,12.69,12.24,6626,3.3248317549189625,Premium,75,10,351,2.39,94.31,321,17.48
4811,Africa,Broadband,11.65,33.5,4441,5.4798482936546575,Enterprise,71,36,280,0.39,86.99,78,12.83
4812,Africa,Wireless,2.18,19.9,1969,4.626216080560532,Standard,76,42,194,2.03,87.79,11,4.07
4813,Asia,5G Solutions,42.21,13.72,1725,7.9183089176891155,Premium,68,18,240,0.26,73.29,472,10.99
4814,Africa,Enterprise,13.61,19.79,7108,7.808839747961917,Standard,23,18,186,0.94,81.29,239,13.56
4815,North America,Optical Networking,18.27,10.65,8222,5.1680489318661,Standard,26,15,119,1.64,81.09,240,7.59
4816,Africa,Enterprise,40.56,36.21,2416,3.483091296993113,Premium,48,29,202,3.25,99.43,91,18.76
4817,Asia,Enterprise,6.44,7.5,7256,1.1085787791398358,Premium,60,7,263,4.87,73.44,182,5.78
4818,Middle East,Enterprise,23.33,17.36,142,5.253177913055506,Standard,66,29,208,0.89,69.74,491,4.88
4819,Africa,Enterprise,6.56,24.49,8877,6.332929111109698,Premium,16,7,168,0.59,85.49,186,8.46
4820,Europe,Wireless,22.37,35.58,8828,6.449104605246461,Standard,98,36,71,4.63,84.32,207,3.81
4821,North America,Enterprise,2.83,32.35,7164,8.811793982483366,Enterprise,75,28,257,2.54,79.99,335,12.09
4822,North America,Enterprise,26.12,5.78,799,5.206779425225284,Standard,87,13,219,3.1,69.54,281,2.16
4823,Europe,Wireless,39.89,33.88,5521,7.4839869916983455,Enterprise,51,49,202,0.2,72.21,484,2.07
4824,Europe,Broadband,33.98,27.33,1000,2.1447688037744568,Premium,23,35,243,1.7,62.37,31,4.33
4825,Africa,Wireless,25.7,9.67,3466,7.875989816418331,Premium,51,35,136,2.57,61.72,428,3.4
4826,Europe,5G Solutions,41.52,26.61,8997,5.006384398187378,Standard,55,38,114,1.37,93.09,245,1.08
4827,Middle East,Wireless,11.78,33.63,7998,7.249343333800148,Premium,94,11,332,4.05,60.89,231,12.22
4828,Asia,Broadband,41.62,26.07,4257,8.516373014700292,Standard,45,12,93,3.07,92.32,217,12.73
4829,Europe,5G Solutions,14.18,39.97,7431,3.2858503922477036,Standard,84,11,210,4.78,58.94,118,18.61
4830,Europe,5G Solutions,18.44,22.75,6283,6.999437604014035,Standard,80,13,285,3.52,77.17,421,1.44
4831,Middle East,Optical Networking,6.86,28.56,1608,2.1092360128873735,Enterprise,11,9,54,0.85,73.79,170,2.46
4832,North America,Enterprise,5.54,7.46,3932,2.004746592523275,Enterprise,46,43,196,2.66,88.23,455,8.74
4833,North America,5G Solutions,46.64,33.46,6706,3.552312565822224,Enterprise,95,7,37,0.86,94.36,446,7.59
4834,Africa,5G Solutions,9.9,26.84,2042,2.1783635723334127,Premium,88,23,83,4.32,62.71,32,11.21
4835,Middle East,Broadband,17.0,24.64,7968,5.07630595206598,Enterprise,58,36,154,1.72,72.75,331,5.56
4836,Asia,5G Solutions,26.69,29.81,9915,8.808381290936754,Enterprise,26,42,276,2.24,59.07,357,11.5
4837,Asia,Broadband,17.72,24.62,8531,1.6692320261763314,Premium,66,47,40,4.37,67.12,482,17.58
4838,Middle East,Enterprise,43.57,31.83,3552,4.270354908879867,Premium,57,24,113,1.4,62.4,22,11.75
4839,Asia,Optical Networking,45.09,25.42,1706,2.870152509664244,Enterprise,79,7,36,2.35,98.31,384,15.09
4840,North America,Optical Networking,16.64,23.2,9692,5.128816267686801,Enterprise,45,12,232,3.95,71.83,170,13.32
4841,Asia,Enterprise,5.06,9.73,3136,6.708491873470066,Enterprise,22,2,116,0.42,63.49,138,17.14
4842,Asia,Enterprise,10.9,21.51,9276,8.676535096117076,Enterprise,26,8,215,1.46,55.22,227,3.52
4843,Middle East,Wireless,23.98,23.84,3435,1.2117722115996739,Enterprise,49,39,73,0.64,67.42,382,3.57
4844,Middle East,5G Solutions,14.78,26.86,8878,6.113611996949337,Premium,68,9,314,3.75,95.06,182,18.02
4845,Asia,5G Solutions,22.95,20.96,5704,7.208917802203159,Premium,6,46,327,0.82,85.49,258,16.77
4846,Europe,5G Solutions,38.06,10.13,8012,2.2136343156446077,Premium,22,45,158,4.8,56.96,25,3.66
4847,Middle East,Broadband,21.32,10.26,1282,9.438394444727104,Standard,38,18,156,1.96,50.63,314,3.39
4848,Africa,Wireless,10.25,30.23,1360,1.7285407477475596,Premium,23,27,334,2.69,80.26,236,16.86
4849,Africa,5G Solutions,18.22,28.15,9332,3.8817712493484917,Premium,64,17,217,1.19,97.92,135,19.41
4850,North America,Broadband,37.28,14.08,8378,3.1465718291746936,Enterprise,89,17,76,4.23,64.2,323,11.0
4851,Asia,Broadband,21.49,20.61,7944,1.6101992586046376,Standard,67,7,45,1.27,68.95,25,10.12
4852,Europe,Optical Networking,12.85,15.74,4013,7.299872439384098,Standard,20,40,267,2.45,90.94,361,4.39
4853,North America,Broadband,21.66,11.34,3274,5.6014725062605555,Premium,33,39,224,4.83,68.81,236,1.61
4854,Asia,Enterprise,23.01,16.42,9319,4.844124201557056,Enterprise,20,7,190,2.42,76.87,36,6.26
4855,Middle East,Broadband,15.17,14.19,9659,2.79499099866691,Standard,70,35,72,2.57,51.67,153,19.12
4856,Africa,Enterprise,49.79,7.88,4201,4.985794648818068,Premium,76,31,32,4.33,83.98,302,13.86
4857,Europe,Enterprise,38.5,22.66,698,9.111164361951259,Enterprise,44,20,248,4.47,50.84,336,3.21
4858,Africa,Optical Networking,34.78,20.78,5084,4.196819224085636,Standard,83,44,32,3.56,68.46,364,1.96
4859,Middle East,Optical Networking,42.82,30.01,1592,5.578814221037313,Premium,25,2,37,0.21,54.21,111,15.15
4860,Asia,Broadband,33.49,26.71,9525,9.35806912885618,Enterprise,49,23,281,3.65,52.44,433,7.31
4861,Middle East,Optical Networking,39.65,17.02,9977,7.22102427154292,Premium,82,15,112,3.76,50.23,250,19.62
4862,Middle East,Optical Networking,20.92,22.37,4917,1.376724591585208,Premium,15,18,217,1.84,51.05,280,10.22
4863,Africa,5G Solutions,25.27,23.76,3818,3.991313144763321,Standard,27,21,49,3.22,79.44,30,7.35
4864,Europe,Broadband,2.83,37.11,374,9.787462430391454,Premium,88,21,106,1.42,50.98,173,5.46
4865,Middle East,Broadband,14.39,39.36,525,8.786610868572417,Enterprise,21,48,137,1.7,53.72,332,15.21
4866,Africa,Broadband,18.72,33.54,585,8.944173125978315,Premium,79,12,91,1.85,70.55,354,9.77
4867,Europe,Optical Networking,31.46,24.67,4927,9.406428599352852,Enterprise,26,11,217,4.36,70.35,457,14.61
4868,Asia,Optical Networking,23.48,37.48,6918,6.70197004619316,Enterprise,10,27,138,4.65,63.14,268,12.32
4869,Asia,Enterprise,30.59,11.23,8152,8.022570346623711,Enterprise,67,7,356,3.64,83.22,128,18.91
4870,North America,Wireless,35.81,29.38,4786,6.881619788706104,Premium,93,8,140,1.02,53.35,27,1.37
4871,Africa,Wireless,2.61,21.12,6143,5.75555924088667,Premium,38,19,140,3.54,64.35,269,13.05
4872,Europe,Wireless,13.28,10.07,8743,5.6785633488078915,Enterprise,55,14,119,1.35,84.74,491,9.29
4873,Middle East,5G Solutions,8.96,7.63,7248,1.1167380892867698,Premium,69,3,274,0.8,55.29,191,15.9
4874,Asia,Optical Networking,9.78,21.83,7919,3.086682821996943,Enterprise,88,23,34,2.6,85.54,178,14.08
4875,Europe,Enterprise,25.4,13.36,9138,1.2610809131280418,Standard,69,47,87,4.52,50.8,147,8.14
4876,Africa,Enterprise,37.13,13.77,4059,5.047757350589474,Standard,32,44,336,1.91,85.1,4,8.04
4877,North America,Wireless,14.0,16.21,1383,7.491941911590232,Premium,90,5,86,3.25,89.34,454,1.54
4878,Asia,5G Solutions,41.31,30.14,7825,9.443999080714745,Enterprise,48,22,208,3.77,84.83,3,19.83
4879,Europe,5G Solutions,44.68,10.74,2142,1.1222466208931863,Enterprise,27,39,252,4.25,87.95,408,15.22
4880,Europe,Wireless,17.85,30.11,6518,5.416247014104958,Enterprise,76,14,89,0.3,91.38,11,3.86
4881,Europe,Wireless,34.23,32.39,6480,7.298648687505817,Premium,32,29,113,2.57,73.49,249,11.6
4882,Africa,Optical Networking,6.29,25.81,2549,7.004803530862703,Standard,36,19,311,4.5,68.32,427,18.56
4883,Africa,5G Solutions,37.33,13.66,2766,7.775957566672302,Premium,55,26,31,1.54,83.11,113,3.76
4884,Africa,Enterprise,8.67,6.8,5289,8.60720236286613,Standard,70,26,87,0.46,79.03,172,17.54
4885,Middle East,Wireless,34.53,19.28,7385,9.22746187461795,Enterprise,13,33,66,1.92,85.47,474,14.68
4886,Europe,Optical Networking,21.38,34.66,6343,2.623612450501243,Standard,50,32,290,3.61,90.79,151,7.16
4887,Asia,Enterprise,46.46,8.57,9955,9.59605438086467,Standard,95,9,347,4.89,51.77,280,4.53
4888,Africa,5G Solutions,23.49,31.07,9892,8.252714720774101,Premium,18,8,313,2.86,79.78,335,12.95
4889,Africa,Wireless,2.03,21.38,2559,9.099211368702914,Enterprise,29,7,211,4.66,79.31,474,9.25
4890,Europe,Wireless,24.29,36.46,5252,4.089150160276061,Premium,10,13,203,4.68,87.42,219,6.38
4891,Africa,Optical Networking,39.88,17.47,8933,9.987155545502892,Enterprise,39,0,307,4.09,95.06,163,16.91
4892,Middle East,Optical Networking,32.53,29.67,843,1.1097872569414364,Enterprise,3,9,298,2.28,61.46,320,19.89
4893,Middle East,5G Solutions,48.33,30.9,4696,8.836237046227794,Enterprise,82,3,278,3.68,94.8,429,11.08
4894,Africa,Wireless,42.24,11.96,6128,7.110469327221657,Premium,48,17,329,4.6,87.67,283,2.68
4895,Europe,Optical Networking,26.56,10.54,9437,2.239979765427029,Premium,93,29,351,4.27,62.22,78,3.57
4896,Europe,Wireless,10.72,8.25,294,8.481294793505475,Enterprise,42,40,223,2.86,82.99,350,16.09
4897,Europe,5G Solutions,0.69,29.56,7501,8.139296953860235,Standard,47,25,57,4.42,83.68,17,18.86
4898,North America,Wireless,49.03,24.19,3548,5.855757302165802,Enterprise,26,42,225,4.22,66.35,461,3.06
4899,Africa,Enterprise,46.95,8.04,4243,6.70335809195973,Standard,32,13,326,0.73,68.88,354,4.2
4900,Europe,Wireless,14.07,15.79,85,2.1464270790726636,Premium,27,28,133,1.48,54.37,115,18.14
4901,Middle East,Broadband,32.09,9.98,9097,5.122737657589234,Premium,75,8,297,4.22,76.31,212,10.46
4902,Asia,Broadband,36.6,8.24,7025,1.3564648426605477,Standard,70,36,100,3.85,98.95,357,19.45
4903,Asia,5G Solutions,29.11,15.46,1754,6.195240140663677,Premium,95,49,60,1.98,52.85,118,8.51
4904,Europe,5G Solutions,42.23,8.37,7247,5.065616085795831,Premium,8,21,329,2.69,80.5,110,4.53
4905,Asia,5G Solutions,4.35,14.11,6710,1.7698750762905875,Standard,88,23,65,4.93,50.99,377,3.19
4906,Asia,Enterprise,44.88,24.35,7355,4.707006410975321,Premium,18,34,46,1.98,52.22,268,11.14
4907,North America,Enterprise,19.9,24.63,4793,4.940864537182779,Standard,73,35,216,1.19,79.21,200,12.53
4908,Middle East,Wireless,24.29,10.88,9140,7.63836330741239,Standard,22,30,339,3.42,85.06,420,10.74
4909,Middle East,Optical Networking,22.51,11.69,3351,1.4810773612260397,Enterprise,63,14,207,0.96,80.56,73,12.51
4910,North America,Broadband,26.8,34.92,7018,6.525370583234099,Premium,50,6,147,0.59,75.1,411,14.82
4911,North America,Broadband,30.11,10.84,1717,5.615880416354212,Enterprise,74,34,236,4.41,88.48,284,12.22
4912,Asia,Broadband,35.66,6.6,4261,3.474223440850146,Standard,1,26,97,4.41,58.52,32,15.38
4913,Africa,Wireless,26.48,13.57,3788,7.69972919096331,Premium,3,43,215,3.87,96.35,363,12.17
4914,Asia,Wireless,34.4,25.17,5023,6.066604951713242,Premium,90,41,109,0.19,85.72,412,19.52
4915,North America,5G Solutions,17.25,5.25,6246,5.683001876171972,Standard,56,33,357,1.12,88.88,230,13.78
4916,Middle East,Optical Networking,46.87,39.47,655,9.571161098651487,Enterprise,7,24,214,3.98,52.34,257,15.6
4917,Asia,5G Solutions,3.69,13.06,2249,8.331303012427494,Standard,27,43,86,4.05,78.59,193,7.64
4918,Africa,Wireless,27.5,13.33,9331,2.8578640118981378,Premium,15,5,219,2.48,75.39,266,5.31
4919,Asia,Enterprise,4.83,30.85,9663,4.491713599250719,Standard,87,3,235,4.21,92.5,108,10.31
4920,Europe,5G Solutions,22.42,13.69,2288,6.966011906803772,Enterprise,85,1,114,4.29,89.62,299,14.37
4921,Asia,Wireless,13.25,18.87,7104,5.9508132093902075,Standard,77,38,72,4.09,66.27,403,2.81
4922,North America,Wireless,46.88,24.04,9253,4.876310407147678,Standard,32,13,142,3.81,57.15,245,13.99
4923,Middle East,Enterprise,1.15,5.77,8728,9.832007487848022,Premium,49,3,71,4.14,63.47,401,12.85
4924,Middle East,Enterprise,19.86,34.31,4468,2.49336743155802,Standard,84,34,66,0.67,94.9,86,16.22
4925,North America,Enterprise,39.21,22.92,2427,4.046929772008399,Premium,69,12,52,2.65,69.25,175,19.31
4926,Europe,Optical Networking,9.83,15.95,2147,4.5661779994,Enterprise,32,28,233,2.25,96.48,151,9.99
4927,North America,Wireless,40.87,18.99,9927,1.6152225279914227,Standard,53,49,314,0.37,69.36,450,1.62
4928,Asia,Enterprise,43.06,6.95,9930,5.211521278829916,Premium,28,33,153,4.95,99.46,73,15.11
4929,North America,Optical Networking,35.55,30.13,6775,5.72131398216723,Premium,92,25,338,2.71,64.56,370,2.7
4930,North America,Broadband,10.85,23.88,4550,3.3813684602727645,Standard,76,42,214,4.18,70.95,223,6.0
4931,Europe,Broadband,13.97,36.99,4064,9.656824633386725,Standard,70,38,208,2.2,65.75,353,12.99
4932,Asia,Broadband,8.76,21.25,138,5.817969594795249,Premium,90,25,66,1.66,99.52,345,4.89
4933,Africa,Wireless,9.61,33.99,3163,6.235992003557074,Premium,81,3,107,2.63,71.3,99,18.56
4934,Africa,Optical Networking,2.31,11.59,8410,9.044384876954675,Enterprise,36,13,305,0.81,90.51,377,2.96
4935,Middle East,Optical Networking,42.94,6.98,8247,3.468177665202699,Enterprise,62,46,347,1.01,57.89,175,12.53
4936,North America,Broadband,26.66,38.2,6645,6.707728830359322,Enterprise,10,10,317,0.39,54.9,79,16.46
4937,Middle East,5G Solutions,16.72,13.99,10,5.04316987405764,Standard,90,2,181,4.31,94.87,140,11.23
4938,Europe,Broadband,14.83,34.18,3245,4.343072430996067,Standard,80,22,345,2.76,69.86,445,1.88
4939,Africa,Wireless,27.46,14.01,4942,4.395287401614546,Enterprise,96,7,52,4.93,85.85,297,13.57
4940,North America,Broadband,16.67,10.45,8014,1.216287905864362,Standard,80,43,98,4.15,71.1,373,19.87
4941,Europe,Broadband,43.25,30.64,6025,8.390101714402624,Standard,14,25,334,2.81,90.62,144,18.13
4942,Europe,Optical Networking,10.94,32.24,1644,6.270830830893845,Standard,25,13,172,2.69,80.65,31,16.36
4943,North America,Broadband,44.17,34.53,8999,9.393969228458804,Standard,65,4,238,2.56,86.23,60,4.35
4944,Europe,Enterprise,33.37,35.27,9105,8.609183304908711,Enterprise,39,21,310,0.38,88.13,30,18.32
4945,North America,Enterprise,47.85,21.91,4363,9.86400700336088,Standard,43,13,238,0.36,58.7,202,11.83
4946,North America,5G Solutions,1.25,19.01,1904,1.3046498828885658,Enterprise,80,11,62,2.5,67.73,370,14.17
4947,Asia,Wireless,3.43,31.28,5666,6.835586294065879,Enterprise,97,2,42,4.51,65.82,293,9.57
4948,Middle East,Wireless,25.29,24.93,5276,9.591619035002855,Standard,86,44,240,3.28,80.77,430,6.73
4949,Europe,Optical Networking,45.66,38.78,4860,7.916671606822485,Standard,92,29,210,2.7,52.55,104,12.11
4950,Europe,Wireless,36.67,18.15,7760,3.8554987383037913,Enterprise,50,19,126,3.11,57.99,338,8.5
4951,Asia,5G Solutions,31.3,6.5,3953,2.0128823769326316,Standard,23,2,171,1.64,50.12,194,18.31
4952,Asia,Enterprise,2.06,25.63,2071,7.014393314915553,Enterprise,2,32,146,1.81,69.46,88,4.97
4953,Asia,Optical Networking,18.03,17.37,8077,6.9254487403942075,Premium,15,12,108,3.73,71.95,247,18.92
4954,Africa,Enterprise,17.62,16.99,4535,3.6306186875440796,Premium,44,45,265,1.12,58.98,485,10.46
4955,Africa,5G Solutions,27.33,24.76,3374,8.25097055649756,Enterprise,44,17,150,0.94,58.57,40,2.75
4956,Africa,Optical Networking,13.26,37.26,9076,6.688940551411423,Premium,63,10,350,2.64,71.4,354,13.88
4957,North America,Broadband,13.72,14.34,2855,4.73258413887116,Enterprise,37,25,349,3.73,62.45,108,2.56
4958,Europe,Wireless,31.23,18.29,8184,5.192075775614832,Enterprise,5,6,82,1.6,53.71,253,16.41
4959,Middle East,5G Solutions,47.26,36.19,9943,3.2294633132185457,Standard,32,25,316,2.13,96.1,165,8.03
4960,North America,Optical Networking,33.18,36.33,5028,5.84755244234039,Premium,87,2,59,2.79,93.27,336,13.8
4961,Europe,Enterprise,33.57,13.21,9089,5.518526853230599,Premium,23,0,278,4.45,52.63,266,12.37
4962,Europe,Optical Networking,49.32,29.72,278,9.489553999244455,Standard,97,16,158,3.17,60.26,355,6.98
4963,Asia,Broadband,8.1,19.54,7632,5.583841848587626,Enterprise,70,11,266,4.29,85.33,15,7.08
4964,Asia,5G Solutions,2.17,37.76,3419,7.997435144801528,Standard,48,48,293,1.99,53.38,297,19.57
